"分组","结论","分组产品数","分组结构数","商品编码","型号","状态","系列","口径","公母端","穿板状态","带阀状态","结构形式","材质","密封圈","结构签名","主图路径","实际文件","图片存在","占位图","图片SHA256","图片字节","数据行"
"","","","","849009","Q4006-SMX-SACN","active","Q40","9.5 mm","母端","穿板","不带阀","直通","POM","","q40|9.5mm|母端|穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q4006-smx-sacn-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q4006-smx-sacn-main.jpg","是","否","767a2727e1d6a158f2a672295a79f24d95488a733639264fc47d31cfea4de3af","46878","7943"
"","","","","849043","Q4006-SMX-SPPE","active","Q40","9.5 mm","母端","穿板","不带阀","直通","PP","","q40|9.5mm|母端|穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q4006-smx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q4006-smx-sppe-main.jpg","是","否","abe49208e0e114502c41dd4c5ef3220898434f252035dda10ca4a819990075e5","56322","7998"
"","","","","849020","Q4006-SNV-SACN","active","Q40","9.5 mm","母端","非穿板","带阀","直通","POM","","q40|9.5mm|母端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q4006-snv-sacn-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q4006-snv-sacn-main.jpg","是","否","e679e5289a273bca4090ec92250e48539e885e5d51cc0913460861487d688b78","40880","8053"
"","","","","849054","Q4006-SNV-SPPE","active","Q40","9.5 mm","母端","非穿板","带阀","直通","PP","","q40|9.5mm|母端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q4006-snv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q4006-snv-sppe-main.jpg","是","否","c85d4d0ec1b0dc44387f5aa70dfc1152990e10fdd159f0275e8d1e02442e72dc","48541","8108"
"","","","","849003","Q4006-SNX-SACN","active","Q40","9.5 mm","母端","非穿板","不带阀","直通","POM","","q40|9.5mm|母端|非穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q4006-snx-sacn-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q4006-snx-sacn-main.jpg","是","否","d57c378a6f1a1f186b098bb0f25abcb461c8bcc521a9784692c5dcca10d130ac","39476","8163"
"","","","","849037","Q4006-SNX-SPPE","active","Q40","9.5 mm","母端","非穿板","不带阀","直通","PP","","q40|9.5mm|母端|非穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q4006-snx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q4006-snx-sppe-main.jpg","是","否","6aa4045aeb1d2181e1b3a25656c247cc93b57d701cd87ba1f225f3004bdb1ec8","47195","8218"
"","","","","849031","Q4014N-PNV-SACN","active","Q40","1/4""-18 NPT","公端","非穿板","带阀","直通","POM","","q40|1/4""-18npt|公端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q4014n-pnv-sacn-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q4014n-pnv-sacn-main.jpg","是","否","6beff50da2ded762bf9d355b4b335058d2a417097a4c8dda8add44039daf027e","36237","8273"
"","","","","849065","Q4014N-PNV-SPPE","active","Q40","1/4""-18 NPT","公端","非穿板","带阀","直通","PP","","q40|1/4""-18npt|公端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q4014n-pnv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q4014n-pnv-sppe-main.jpg","是","否","f4de9c0c792b5b2834fc92467e481c4dc12fc864474041039fa783977d0fe44f","46188","8328"
"","","","","849023","Q4014N-SNV-SACN","active","Q40","1/4""-18 NPT","母端","非穿板","带阀","直通","POM","","q40|1/4""-18npt|母端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q4014n-snv-sacn-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q4014n-snv-sacn-main.jpg","是","否","4e7b55ba75caa1f3676c2a953ca681d75bc8ed9097bae50db26215c185e3c012","46279","8383"
"","","","","849057","Q4014N-SNV-SPPE","active","Q40","1/4""-18 NPT","母端","非穿板","带阀","直通","PP","","q40|1/4""-18npt|母端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q4014n-snv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q4014n-snv-sppe-main.jpg","是","否","75fb3e4a0ee692ae8193abc7b5fba1f9558336cbf5468ae2ead20e88f683458b","57960","8438"
"","","","","849006","Q4014N-SNX-SACN","active","Q40","1/4""-18 NPT","母端","非穿板","不带阀","直通","POM","","q40|1/4""-18npt|母端|非穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q4014n-snx-sacn-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q4014n-snx-sacn-main.jpg","是","否","5c7e034e952dc44d3ee9f7ad4bbe96e76f089a65eda088c6570109f761403827","44825","8493"
"","","","","849040","Q4014N-SNX-SPPE","active","Q40","1/4""-18 NPT","母端","非穿板","不带阀","直通","PP","","q40|1/4""-18npt|母端|非穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q4014n-snx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q4014n-snx-sppe-main.jpg","是","否","c251a3404d03329a776e626f5f932089e95ae4822159efe2bd9aeff430aec7bb","55716","8548"
"","","","","869032","Q6006-PNV-LPPE","active","Q60","9.5 mm","公端","非穿板","带阀","L型","PP","","q60|9.5mm|公端|非穿板|带阀|l型","/images/products/fittings/quick-connect-fittings/products/q6006-pnv-lppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6006-pnv-lppe-main.jpg","是","否","c8f4b018e44a49ca33582a3c7c789e2acc54d675ca72e7559583819ac973e97d","37019","8603"
"","","","","869012","Q6006-PNX-LPPE","active","Q60","9.5 mm","公端","非穿板","不带阀","L型","PP","","q60|9.5mm|公端|非穿板|不带阀|l型","/images/products/fittings/quick-connect-fittings/products/q6006-pnx-lppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6006-pnx-lppe-main.jpg","是","否","aa3fb21cf116f5386882609c514a69fabe9678676b9f9ae77bf74f9313dfe45d","37405","8713"
"","","","","869020","Q6006-SMV-LPPE","active","Q60","9.5 mm","母端","穿板","带阀","L型","PP","","q60|9.5mm|母端|穿板|带阀|l型","/images/products/fittings/quick-connect-fittings/products/q6006-smv-lppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6006-smv-lppe-main.jpg","是","否","003351b2af8261bd6e91c4eacd639cdb62fe85f0effe1016e31723b20a9de3d8","49603","8823"
"","","","","869026","Q6006-SMV-SPPE","active","Q60","9.5 mm","母端","穿板","带阀","直通","PP","","q60|9.5mm|母端|穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6006-smv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6006-smv-sppe-main.jpg","是","否","c5a2a4c657925e985ddf4d4752c2c8f045b7f58aead062c6b368110b7c8a4771","49734","8878"
"","","","","869018","Q6006-SMX-LPPE","active","Q60","9.5 mm","母端","穿板","不带阀","L型","PP","","q60|9.5mm|母端|穿板|不带阀|l型","/images/products/fittings/quick-connect-fittings/products/q6006-smx-lppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6006-smx-lppe-main.jpg","是","否","c6255a509461331ccdb65497287946df74cddbde774c1cfd21e0ddfb242f2e87","155155","8933"
"","","","","869006","Q6006-SMX-SPPE","active","Q60","9.5 mm","母端","穿板","不带阀","直通","PP","","q60|9.5mm|母端|穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6006-smx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6006-smx-sppe-main.jpg","是","否","60060cdf9fd18c5ea3b0c34e79ace1022e4d944da3252a55ff995b0b00e4fdfe","50775","8988"
"","","","","869021","Q6006-SNV-SPPE","active","Q60","9.5 mm","母端","非穿板","带阀","直通","PP","","q60|9.5mm|母端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6006-snv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6006-snv-sppe-main.jpg","是","否","8f352d3ca682b01c0feadc31f54b14e17271b1c545101aaf3f3bb12f413408b6","41735","9043"
"","","","","869001","Q6006-SNX-SPPE","active","Q60","9.5 mm","母端","非穿板","不带阀","直通","PP","","q60|9.5mm|母端|非穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6006-snx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6006-snx-sppe-main.jpg","是","否","d1986007ef31d21310c7441ad4b315a5d1a82f054fe470cce8818bf14c073b24","42787","9098"
"","","","","869033","Q6008-PNV-LPPE","active","Q60","12.7 mm","公端","非穿板","带阀","L型","PP","","q60|12.7mm|公端|非穿板|带阀|l型","/images/products/fittings/quick-connect-fittings/products/q6008-pnv-lppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6008-pnv-lppe-main.jpg","是","否","193f9feb81ee368ee63d5c06dcf90ecccb8b3b26f00e42dbc13e44c2c71fb83e","39433","9153"
"","","","","869030","Q6008-PNV-SPPE","active","Q60","12.7 mm","公端","非穿板","带阀","直通","PP","","q60|12.7mm|公端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6008-pnv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6008-pnv-sppe-main.jpg","是","否","30997a95e5de31bc3ba82648ea75e45f8c28ea3beaf6070cfa1ab41f4db854fd","32825","9208"
"","","","","869013","Q6008-PNX-LPPE","active","Q60","12.7 mm","公端","非穿板","不带阀","L型","PP","","q60|12.7mm|公端|非穿板|不带阀|l型","/images/products/fittings/quick-connect-fittings/products/q6008-pnx-lppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6008-pnx-lppe-main.jpg","是","否","95e0895501f0ee54919a9b9ddbaedcbb86f753c4f6db455e5de96c97beb4dede","39321","9263"
"","","","","869010","Q6008-PNX-SPPE","active","Q60","12.7 mm","公端","非穿板","不带阀","直通","PP","","q60|12.7mm|公端|非穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6008-pnx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6008-pnx-sppe-main.jpg","是","否","a9272418f23d4c47e5a1e2a5d94745077472a4c036d6ff7596d6fc555a59e279","31519","9318"
"","","","","869036","Q6008-SMV-LPPE","active","Q60","12.7 mm","母端","穿板","带阀","L型","PP","","q60|12.7mm|母端|穿板|带阀|l型","/images/products/fittings/quick-connect-fittings/products/q6008-smv-lppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6008-smv-lppe-main.jpg","是","否","5149f0ff765cb76ba8598c08e457132c3a70866f4c574ac8d8024b50b443c844","49970","9373"
"","","","","869027","Q6008-SMV-SPPE","active","Q60","12.7 mm","母端","穿板","带阀","直通","PP","","q60|12.7mm|母端|穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6008-smv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6008-smv-sppe-main.jpg","是","否","09258004de414eb7bba39dea8ad1585cff2451640f13ddc1851283204c732deb","50453","9428"
"","","","","869019","Q6008-SMX-LPPE","active","Q60","12.7 mm","母端","穿板","不带阀","L型","PP","","q60|12.7mm|母端|穿板|不带阀|l型","/images/products/fittings/quick-connect-fittings/products/q6008-smx-lppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6008-smx-lppe-main.jpg","是","否","6e27b244494b9086585be5e3b22cbe451cbcd8c2b2776db70d8768cb2aecdaf9","50330","9483"
"","","","","869007","Q6008-SMX-SPPE","active","Q60","12.7 mm","母端","穿板","不带阀","直通","PP","","q60|12.7mm|母端|穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6008-smx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6008-smx-sppe-main.jpg","是","否","e9d7aef9f6ff2f432f3ba14326fcc3b5bfb93cde7059607e75a93d0f89f39e1a","50706","9538"
"","","","","869041","Q6008-SNV-LPPE","active","Q60","12.7 mm","母端","非穿板","带阀","L型","PP","","q60|12.7mm|母端|非穿板|带阀|l型","/images/products/fittings/quick-connect-fittings/products/q6008-snv-lppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6008-snv-lppe-main.jpg","是","否","d02ca5dc18e2ef23a468eb4574ee5d9f1a91a1f80e323f195f78b2fcea567c50","42818","9593"
"","","","","869022","Q6008-SNV-SPPE","active","Q60","12.7 mm","母端","非穿板","带阀","直通","PP","","q60|12.7mm|母端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6008-snv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6008-snv-sppe-main.jpg","是","否","03be5cef920528ea85b0126982ab9f19285b5cfb51b9aceb043ccb3fb566b5c5","138756","9648"
"","","","","869002","Q6008-SNX-SPPE","active","Q60","12.7 mm","母端","非穿板","不带阀","直通","PP","","q60|12.7mm|母端|非穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6008-snx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6008-snx-sppe-main.jpg","是","否","246c98617cf7bc01c8402af35f1b42ab7032881178b573ff7a83f9fe2e37a42e","138681","9703"
"","","","","869031","Q6012-PNV-SPPE","active","Q60","19.0 mm","公端","非穿板","带阀","直通","PP","","q60|19.0mm|公端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6012-pnv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6012-pnv-sppe-main.jpg","是","否","faa1e192ec679eac210a81178052285547be9fd906174f61604e22dc3e5effe4","36173","9758"
"","","","","869011","Q6012-PNX-SPPE","active","Q60","19.0 mm","公端","非穿板","不带阀","直通","PP","","q60|19.0mm|公端|非穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6012-pnx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6012-pnx-sppe-main.jpg","是","否","356b2864d0dc96ae51e1c74f91c2cce3f075e79ccf068c452d1a5454f3079637","36360","9813"
"","","","","869028","Q6012-SMV-SPPE","active","Q60","19.0 mm","母端","穿板","带阀","直通","PP","","q60|19.0mm|母端|穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6012-smv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6012-smv-sppe-main.jpg","是","否","2cee3225f2f4f57e7c07ec848c0607b8ffaa7745656837005fe17c19c7d7783a","49240","9868"
"","","","","869008","Q6012-SMX-SPPE","active","Q60","19.0 mm","母端","穿板","不带阀","直通","PP","","q60|19.0mm|母端|穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6012-smx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6012-smx-sppe-main.jpg","是","否","fdc8477d5dec04563f5274d874d12aa958e7b5f68cb0fc712489a17643b07069","50418","9923"
"","","","","869023","Q6012-SNV-SPPE","active","Q60","19.0 mm","母端","非穿板","带阀","直通","PP","","q60|19.0mm|母端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6012-snv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6012-snv-sppe-main.jpg","是","否","d635647314615960bb36024bdba63897e0af9faad211fdb822f8befcca5cc1ac","42682","9978"
"","","","","869003","Q6012-SNX-SPPE","active","Q60","19.0 mm","母端","非穿板","不带阀","直通","PP","","q60|19.0mm|母端|非穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6012-snx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6012-snx-sppe-main.jpg","是","否","1bc2cfaaca39ad75df0722d4f3bfb8dd71cf881a3f613091f9202c5ebbdc747f","42999","10033"
"","","","","869035","Q6012N-PNV-SPPE","active","Q60","1/2""-14 NPT","公端","非穿板","带阀","直通","PP","","q60|1/2""-14npt|公端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6012n-pnv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6012n-pnv-sppe-main.jpg","是","否","094b489bebcfbb18710a03d080ace794576092d1b0372259da02c3a8bafaee79","42654","10088"
"","","","","869015","Q6012N-PNX-SPPE","active","Q60","1/2""-14 NPT","公端","非穿板","不带阀","直通","PP","","q60|1/2""-14npt|公端|非穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6012n-pnx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6012n-pnx-sppe-main.jpg","是","否","7c22f8581dfbdae862a2a2f79fd7e503dd7b6a0bd7e6d5bccffc2875b1c9ff04","40800","10143"
"","","","","869034","Q6038N-PNV-SPPE","active","Q60","3/8""-18 NPT","公端","非穿板","带阀","直通","PP","","q60|3/8""-18npt|公端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6038n-pnv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6038n-pnv-sppe-main.jpg","是","否","1760903827479d9e1a08bd8fb91521dea777ee5e23d3b3512e9b06b27f260097","41330","10308"
"","","","","869014","Q6038N-PNX-SPPE","active","Q60","3/8""-18 NPT","公端","非穿板","不带阀","直通","PP","","q60|3/8""-18npt|公端|非穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6038n-pnx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6038n-pnx-sppe-main.jpg","是","否","69d078507c6717451112196508996e8f7bc873996124b4bb79ef0154dbf0cad8","41575","10363"
"","","","","869024","Q6038N-SNV-SPPE","active","Q60","3/8""-18 NPT","母端","非穿板","带阀","直通","PP","","q60|3/8""-18npt|母端|非穿板|带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6038n-snv-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6038n-snv-sppe-main.jpg","是","否","f5449d7579591d55db64b83cd48d4c874b4a438c0ddb9321be47b55e77c69967","45022","10418"
"","","","","869004","Q6038N-SNX-SPPE","active","Q60","3/8""-18 NPT","母端","非穿板","不带阀","直通","PP","","q60|3/8""-18npt|母端|非穿板|不带阀|直通","/images/products/fittings/quick-connect-fittings/products/q6038n-snx-sppe-main.jpg","public/images/products/fittings/quick-connect-fittings/products/q6038n-snx-sppe-main.jpg","是","否","554c4601a9365332b3656af10b81716060d1c5de3c6996c51bbfae4dcb299ab1","44928","10473"
"","","","","","","active","","","","","","","","","|||||","","","否","否","","0","10532"
"","","","","","","active","","","","","","","","","|||||","","","否","否","","0","10548"
"","","","","","","active","","","","","","","","","|||||","","","否","否","","0","10564"
"","","","","","","active","","","","","","","","","|||||","","","否","否","","0","10580"
"","","","","","","active","","","","","","","","","|||||","","","否","否","","0","10596"
"","","","","","","active","","","","","","","","","|||||","","","否","否","","0","10612"
"","","","","","","active","","","","","","","","","|||||","","","否","否","","0","10628"
