"productType","productCode","model","structureModel","partNumber","pdfFileName","status","matchMethod","websitePdfUrl","sourcePdfPath","message"
"螺纹转倒刺接头","809507","SAL-1/8NPT-64D-PA-W","SAL-1-8NPT-64D","443-02-00084","443-02-00084-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-02-00084-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-02-00084-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809509","SA-1/4NPT-64D-PA-W","SA-1-4NPT-64D","443-02-00086","443-02-00086-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-02-00086-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-02-00086-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809510","SA-1/4NPT-95D-PA-W","SA-1-4NPT-95D","443-02-00087","443-02-00087-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-02-00087-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-02-00087-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809835","SA-X32-32D-PA-W","SA-X32-32D","443-02-00588","443-02-00588-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-02-00588-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-02-00588-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809836","SA-X32-24D-PP-N","SA-X32-24D","443-02-00589","443-02-00589-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-02-00589-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-02-00589-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809003","SB-U28-16-PP-N","SB-U28-16","443-00-00304","443-00-00304-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00304-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00304-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809010","SB-U28-32-PP-N","SB-U28-32","443-00-00306","443-00-00306-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00306-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00306-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809014","SB-U28-40-PP-N","SB-U28-40","443-00-00307","443-00-00307-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00307-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00307-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809017","SB-M6-16-PP-N","SB-M6-16","443-00-00308","443-00-00308-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00308-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00308-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809021","SB-M6-24-PP-N","SB-M6-24","443-00-00309","443-00-00309-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00309-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00309-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809024","SB-M6-32-PP-N","SB-M6-32","443-00-00310","443-00-00310-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00310-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00310-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809028","SB-M6-40-PP-N","SB-M6-40","443-00-00311","443-00-00311-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00311-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00311-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809006","SB-U28-24-AC-B","SB-U28-24-AC","443-00-00328","443-00-00328-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00328-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00328-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809001","SB-U28-16-PV-N","SB-U28-16-PV","443-00-00335","443-00-00335-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00335-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00335-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809005","SB-U28-24-PV-N","SB-U28-24-PV","443-00-00336","443-00-00336-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00336-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00336-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809008","SB-U28-32-PV-N","SB-U28-32-PV","443-00-00337","443-00-00337-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00337-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00337-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809012","SB-U28-40-PV-N","SB-U28-40-PV","443-00-00338","443-00-00338-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00338-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00338-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809015","SB-M6-16-PV-N","SB-M6-16-PV","443-00-00339","443-00-00339-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00339-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00339-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809019","SB-M6-24-PV-N","SB-M6-24-PV","443-00-00340","443-00-00340-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00340-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00340-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809022","SB-M6-32-PV-N","SB-M6-32-PV","443-00-00341","443-00-00341-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00341-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00341-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809026","SB-M6-40-PV-N","SB-M6-40-PV","443-00-00342","443-00-00342-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-00-00342-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-00-00342-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809480","SB-M5-32D-PP-N","SB-M5-32D","443-02-00057","443-02-00057-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-02-00057-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-02-00057-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809481","SB-M5-40D-PP-N","SB-M5-40D","443-02-00058","443-02-00058-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-02-00058-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-02-00058-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809511","SB-M5-24D-PA-W","SB-M5-24D","443-02-00088","443-02-00088-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-02-00088-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-02-00088-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809512","SB-M5-32D-PA-W","SB-M5-32D","443-02-00089","443-02-00089-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-02-00089-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-02-00089-C.pdf","PDF 已复制，详情图纸字段已写入"
"螺纹转倒刺接头","809513","SB-M5-40D-PA-W","SB-M5-40D","443-02-00090","443-02-00090-C.pdf","matched","productCode","/documents/products/fittings/thread-to-barbed-fittings/drawings/443-02-00090-C.pdf","H:\01-官网项目\02_产品中心\fit\Thread with barb\螺纹转倒刺2D图纸_PDF\443-02-00090-C.pdf","PDF 已复制，详情图纸字段已写入"
